Station ID	Station Code	Station name	Date	Qs	pH	KOND	TURB860	SPM	TOC	PO4-P	TOTP	NO3-N	NH4-N	TOTN	SiO2	As	Pb	Cd	Cu	Zn	Ni	Cr	Ca
40387	ROGEVIK	Vikedalselva	08.06.2020 13:00		6.12	2.39	< 0.3	< 0.25	1.1	2	4	120	< 2	110	0.321								
40391	SFJENAU	Nausta	08.06.2020 13:00		6.15	1.32	< 0.3	< 0.28	1.3	< 1	3	22	< 2	86	0.268								
40387	ROGEVIK	Vikedalselva	08.06.2020 13:00																				0.775
40391	SFJENAU	Nausta	08.06.2020 13:00																				0.35
62167	OSLEALN	Alna	10.06.2020 00:00																				
69594	TROEM?2	M?selv	10.06.2020 00:00						8.3	38	60		21	240									
62167	OSLEALN	Alna	10.06.2020 00:00																				
69594	TROEM?2	M?selv	10.06.2020 00:00																				
40373	FINETAN	Tanaelva	10.06.2020 09:00		6.5	2.02	2.5	3.82	5.7	5	11	6	< 2	150	1.85								
40373	FINETAN	Tanaelva	10.06.2020 09:00																				1.71
40356	?STEGLO	Glomma	15.06.2020 10:40																				
40356	?STEGLO	Glomma	15.06.2020 10:40																				
40356	?STEGLO	Glomma	15.06.2020 11:00		6.91	3.53	3.7	6.63	3.5	6	13	220	12	330	1.43								
40356	?STEGLO	Glomma	15.06.2020 11:00																				4.36
40352	BUSEDRA	Drammenselva	15.06.2020 12:00		7.01	3.03	0.88	1.05	3.2	2	3	170	9	270	1.24								
40352	BUSEDRA	Drammenselva	15.06.2020 12:00																				3.38
69594	TROEM?2	M?selv	22.06.2020 00:00						1.5	1	13		11	92									
69594	TROEM?2	M?selv	22.06.2020 00:00																				
40352	BUSEDRA	Drammenselva	22.06.2020 08:45		6.93	2.86	0.89	1.58	4.3	3	4	170	5	360	1.2								
40352	BUSEDRA	Drammenselva	22.06.2020 08:45																				3.28
40373	FINETAN	Tanaelva	24.06.2020 10:00		7.14	3.31	0.5	< 0.33	3.6	3	4	7	2	96	1.9								
40373	FINETAN	Tanaelva	24.06.2020 10:00																				2.71
40356	?STEGLO	Glomma	24.06.2020 10:40																				
40356	?STEGLO	Glomma	24.06.2020 10:40																				
40356	?STEGLO	Glomma	24.06.2020 13:20		7.15	4.23	3.1	6.94	3.3	6	9	240	6	350	1.4								
40356	?STEGLO	Glomma	24.06.2020 13:20																				5.17
40356	?STEGLO	Glomma	25.06.2020 13:20																				
40356	?STEGLO	Glomma	25.06.2020 13:20																				
62167	OSLEALN	Alna	02.07.2020 11:05		8.08	41.3	5.1	7.26	6.1	48	68	1120	83	1400	3.23								
62167	OSLEALN	Alna	02.07.2020 11:05																				34.4
40356	?STEGLO	Glomma	06.07.2020 00:00																				
40356	?STEGLO	Glomma	06.07.2020 00:00																				
40356	?STEGLO	Glomma	06.07.2020 06:45		7.23	4.41	3.9	8.19	3.1	9	13	370	3	450	1.52								
40356	?STEGLO	Glomma	06.07.2020 06:45																				5.24
40372	FINEPAS	Pasvikelva	06.07.2020 08:30		7.03	3.64	0.59	1.87	4.2	2	8	< 2	< 2	150	1.65								
40372	FINEPAS	Pasvikelva	06.07.2020 08:30																				3.26
40353	TELESKI	Skienselva	06.07.2020 09:00		6.81	1.89	0.61	1	2.7	2	3	120	< 2	190	0.913								
40358	FINEALT	Altaelva	06.07.2020 09:00		7.38	5.63	1.8	1.13	6	5	7	< 2	< 2	160	1.82								
40375	MROEDRI	Driva	06.07.2020 09:00		7.02	2.82	0.8	1.48	2.2	2	2	81	< 2	100	1.27								
40353	TELESKI	Skienselva	06.07.2020 09:00																				1.97
40358	FINEALT	Altaelva	06.07.2020 09:00																				6.52
40375	MROEDRI	Driva	06.07.2020 09:00																				3.03
40361	ROGEORR	Orreelva	06.07.2020 09:10		7.78	20.5	8.7	16.6	9.4	22	60	3	22	1000	1.27								
40361	ROGEORR	Orreelva	06.07.2020 09:10																				19.3
40391	SFJENAU	Nausta	06.07.2020 10:00		6.11	0.95	0.47	0.84	1.3	1	< 1	27	< 2	51	0.209								
40391	SFJENAU	Nausta	06.07.2020 10:00																				0.321
69594	TROEM?2	M?selv	06.07.2020 10:15		7.52	6.93	1	2.21	3.3	2	2	37	< 2	84	1								
69594	TROEM?2	M?selv	06.07.2020 10:15																				9.3
40365	STRENID	Nidelva	06.07.2020 10:45		7.13	2.9	0.52	0.82	3.3	1	4	57	26	120	0.792								
40365	STRENID	Nidelva	06.07.2020 10:45																				3.13
40411	AAGEVEG	Veg?dselva	06.07.2020 11:00		6.64	2.8	1.1	2.2	5.3	2	6	60	9	280	0.478								
40411	AAGEVEG	Veg?dselva	06.07.2020 11:00																				1.67
40360	NOREVEF	Vefsna	06.07.2020 11:15		7.28	3.48	0.43	0.92	2.2	< 1	< 1	18	< 2	51	0.454								
40360	NOREVEF	Vefsna	06.07.2020 11:15																				4.17
40357	STREORK	Orkla	06.07.2020 12:00		7.4	5.09	0.77	2.13	4.6	2	5	110	< 2	190	1.18								
40357	STREORK	Orkla	06.07.2020 12:00																				6.79
40352	BUSEDRA	Drammenselva	06.07.2020 12:15		7.1	3.14	1.4	1.58	3.7	2	4	190	< 2	290	1.19								
40352	BUSEDRA	Drammenselva	06.07.2020 12:15																				3.46
40374	HOREVOS	Vosso	06.07.2020 12:30		6.37	0.95	0.71	0.8	1.4	1	2	34	2	49	0.321								
40374	HOREVOS	Vosso	06.07.2020 12:30																				0.45
40355	VESENUM	Numedalsl?en	06.07.2020 13:00		6.81	2.1	3.9	10.8	4.7	7	14	65	< 2	240	1.52								
40355	VESENUM	Numedalsl?en	06.07.2020 13:00																				2.38
40387	ROGEVIK	Vikedalselva	06.07.2020 13:20		6.08	2.12	1.1	3.37	2.7	5	11	200	< 2	350	0.315								
40387	ROGEVIK	Vikedalselva	06.07.2020 13:20																				0.699
40354	VAGEOTR	Otra	06.07.2020 14:45		6.2	1.31	0.92	1.17	2.6	1	2	47	< 2	130	0.515								
40354	VAGEOTR	Otra	06.07.2020 14:45																				0.747
40383	ROGEBJE	Bjerkreimselva	06.07.2020 16:45		6.47	3.79	0.52	0.96	2.2	3	7	340	< 2	490	0.638								
40383	ROGEBJE	Bjerkreimselva	06.07.2020 16:45																				1.42
69594	TROEM?2	M?selv	08.07.2020 00:00						1.8	1	9		9	77									
69594	TROEM?2	M?selv	08.07.2020 00:00																				
40387	ROGEVIK	Vikedalselva	27.07.2020 11:45		6.31	2.13	1.1	2.05	3.9	2	7	170	< 2	330	0.292	0.25	0.363	0.016	0.8	3.5	0.53	0.091	
40387	ROGEVIK	Vikedalselva	27.07.2020 11:45																				0.984
69594	TROEM?2	M?selv	01.08.2020 00:00																				
69594	TROEM?2	M?selv	01.08.2020 00:00																				
40375	MROEDRI	Driva	02.08.2020 09:00		6.99	2.36	< 0.3	1.57	1.5	1	1	35	< 2	76	1.01	< 0.025	0.01	< 0.003	0.4	0.18	0.13	0.11	
40375	MROEDRI	Driva	02.08.2020 09:00																				2.44
40372	FINEPAS	Pasvikelva	03.08.2020 08:00		7.17	3.19	0.83	1.12	3.9	1	6	< 2	< 2	140	2.13	0.083	0.034	0.0052	1.18	0.71	4.44	0.15	
40372	FINEPAS	Pasvikelva	03.08.2020 08:00																				2.9
40358	FINEALT	Altaelva	03.08.2020 08:30																				
69594	TROEM?2	M?selv	03.08.2020 08:30		7.56	6.36	0.63	2.05	2.3	2	3	18	< 2	63	0.885	0.034	0.036	< 0.003	0.41	0.29	0.37	0.12	
40358	FINEALT	Altaelva	03.08.2020 08:30																				
69594	TROEM?2	M?selv	03.08.2020 08:30																				8.45
40361	ROGEORR	Orreelva	03.08.2020 08:45		7.66	17.9	8.4	8.03	6.7	9	60	120	3	850	1.38	0.28	0.159	0.0062	1.51	1.9	1.18	0.12	
40361	ROGEORR	Orreelva	03.08.2020 08:45																				16.1
40353	TELESKI	Skienselva	03.08.2020 09:00		6.73	1.68	0.71	0.98	3.2	1	4	83	< 2	190	0.903	0.11	0.069	0.0066	0.38	1.7	0.19	0.059	
40360	NOREVEF	Vefsna	03.08.2020 09:00		7.2	2.67	1.1	2.46	1.4	1	3	4	< 2	43	0.393	0.22	0.12		0.27	0.39	0.44	0.21	
40375	MROEDRI	Driva	03.08.2020 09:00																				
40353	TELESKI	Skienselva	03.08.2020 09:00																				1.79
40360	NOREVEF	Vefsna	03.08.2020 09:00																				3.3
40375	MROEDRI	Driva	03.08.2020 09:00																				
40358	FINEALT	Altaelva	03.08.2020 09:55		7.51	6.25	0.54	4.31	4.6	2	6	38	< 2	140	1.67	0.11	0.022	< 0.003	0.63	0.19	0.32	0.24	
40358	FINEALT	Altaelva	03.08.2020 09:55																				7.22
40365	STRENID	Nidelva	03.08.2020 10:05		7.06	3.11	3	3.33	3.5	4	7	47	< 2	160	0.935	0.13	0.095	0.0036	0.94	1.4	0.95	0.53	
40365	STRENID	Nidelva	03.08.2020 10:05																				3.26
40374	HOREVOS	Vosso	03.08.2020 10:45		6.25	0.8	< 0.3	0.41	0.75	2	3	26	< 2	58	0.296	0.062	0.046	0.0046	0.24	0.66	0.17	0.035	
40374	HOREVOS	Vosso	03.08.2020 10:45																				0.439
40354	VAGEOTR	Otra	03.08.2020 11:35		6.24	1.21	1	2.71	3.5	1	5	32	< 2	210	0.535	0.13	0.253	0.011	0.43	2.1	0.41	0.079	
40354	VAGEOTR	Otra	03.08.2020 11:35																				0.722
40352	BUSEDRA	Drammenselva	03.08.2020 12:20		7.06	2.96	1.2	1.27	4.3	1	4	140	3	270	1.12	0.14	0.056	0.005	0.55	0.97	0.37	0.077	
40352	BUSEDRA	Drammenselva	03.08.2020 12:20																				3.3
40355	VESENUM	Numedalsl?en	03.08.2020 14:40		6.64	2.33	1.8	3.58	6.2	5	12	48	< 2	270	1.3	0.19	0.29	0.015	0.74	3.1	0.39	0.18	
40355	VESENUM	Numedalsl?en	03.08.2020 14:40																				2.37
40357	STREORK	Orkla	04.08.2020 09:00		7.15	4.21	2.1	9.01	9.2	5	11	23	< 2	270	1.21	0.26	0.114	0.025	2.95	5.6	1.16	0.69	
40357	STREORK	Orkla	04.08.2020 09:00																				5.44
40356	?STEGLO	Glomma	04.08.2020 10:20		7.17	4.78	4.5	7.71	3.6	8	15	220	< 2	460	1.48	0.2	0.251	0.01	1.87	3.7	0.91	0.29	
40356	?STEGLO	Glomma	04.08.2020 10:20																				5.32
62167	OSLEALN	Alna	04.08.2020 10:45		7.96	33.8	4.7	1.21	12	52	66	720	< 2	1100	2.86	0.4	0.457	0.043	2.46	9.5	0.72	0.29	
62167	OSLEALN	Alna	04.08.2020 10:45																				30.2
40372	FINEPAS	Pasvikelva	10.08.2020 08:00																				
40372	FINEPAS	Pasvikelva	10.08.2020 08:00																				
40383	ROGEBJE	Bjerkreimselva	10.08.2020 11:00		6.46	3.25	0.39	0.64	2.3	3	5	250	< 2	330	0.558	0.1	0.218	0.018	0.38	3.6	0.28	0.063	
40383	ROGEBJE	Bjerkreimselva	10.08.2020 11:00																				1.23
40373	FINETAN	Tanaelva	10.08.2020 13:00		7.32	4.54	0.67	0.83	3.2	3	4	< 2	< 2	100	2.73	0.042	0.013	< 0.003	0.46	0.41	0.35	0.28	
40373	FINETAN	Tanaelva	10.08.2020 13:00																				3.98
40391	SFJENAU	Nausta	12.08.2020 10:00		6.31	1.08	< 0.3	0.56	1.6	3	4	39	< 2	100	0.239	< 0.025	0.039	0.0033	0.19	0.57	0.072	0.029	
40391	SFJENAU	Nausta	12.08.2020 10:00																				0.47
40411	AAGEVEG	Veg?dselva	17.08.2020 10:30		6.51	2.27	0.92	2.02	5.5	2	7	24	9	230	0.695	0.27	0.223	0.02	0.62	4	0.38	0.15	
40411	AAGEVEG	Veg?dselva	17.08.2020 10:30																				1.34
62167	OSLEALN	Alna	02.09.2020 10:20		8.11	40.5	3.1	2.66	3.6	56	62	1040	110	1400	3.02								
62167	OSLEALN	Alna	02.09.2020 10:20																				36.8
40355	VESENUM	Numedalsl?en	07.09.2020 00:00		6.94	2.44	0.9	1.48	2.8	1	4	74	6	200	1.12								
40355	VESENUM	Numedalsl?en	07.09.2020 00:00																				2.52
40356	?STEGLO	Glomma	07.09.2020 06:50		7.33	4.59	1.4	3.09	2.8	3	5	220	2	350	1.14								
40356	?STEGLO	Glomma	07.09.2020 06:50																				5.07
40353	TELESKI	Skienselva	07.09.2020 09:00		6.79	1.67	0.42	0.68	3.6	< 1	3	70	8	140	0.88								
40361	ROGEORR	Orreelva	07.09.2020 09:00		7.67	19.5	7.5	7.24	8.4	15	61	< 2	< 2	680	2.31								
40353	TELESKI	Skienselva	07.09.2020 09:00																				1.7
40361	ROGEORR	Orreelva	07.09.2020 09:00																				17.9
40365	STRENID	Nidelva	07.09.2020 09:05		7.16	2.77	< 0.3	0.57	2.6	< 1	11	37	< 2	110	0.739								
40365	STRENID	Nidelva	07.09.2020 09:05																				2.99
40360	NOREVEF	Vefsna	07.09.2020 09:30		7.41	3.68	0.48	1.48	3.2	< 1	2	9	< 2	92	0.542								
40360	NOREVEF	Vefsna	07.09.2020 09:30																				4.67
69594	TROEM?2	M?selv	07.09.2020 09:40		7.6	7.6	1.2	3.74	1.7	1	2	20	< 2	71	1.05								
69594	TROEM?2	M?selv	07.09.2020 09:40																				9.58
40383	ROGEBJE	Bjerkreimselva	07.09.2020 11:00		6.54	3.13	0.35	0.61	2.2	< 1	4	240	< 2	340	0.644								
40383	ROGEBJE	Bjerkreimselva	07.09.2020 11:00																				1.21
40357	STREORK	Orkla	07.09.2020 11:10		7.69	7.68	< 0.3	0.59	2.8	< 1	2	210	< 2	290	1.3								
40357	STREORK	Orkla	07.09.2020 11:10																				10.4
40373	FINETAN	Tanaelva	07.09.2020 11:30		7.43	4.82	0.31	0.59	3.3	< 1	2	10	< 2	110	2.85								
40373	FINETAN	Tanaelva	07.09.2020 11:30																				4.4
40354	VAGEOTR	Otra	07.09.2020 11:55		6.17	1.16	0.37	1.1	3	< 1	4	30	< 2	120	0.478								
40354	VAGEOTR	Otra	07.09.2020 11:55																				0.65
40387	ROGEVIK	Vikedalselva	07.09.2020 12:00		6.31	1.89	0.42	1.14	2.3	2	3	99	< 2	180	0.304								
40387	ROGEVIK	Vikedalselva	07.09.2020 12:00																				0.679
40352	BUSEDRA	Drammenselva	07.09.2020 12:10		7.13	3.1	0.61	0.85	3.6	< 1	3	130	3	240	1.09								
40352	BUSEDRA	Drammenselva	07.09.2020 12:10																				3.18
40358	FINEALT	Altaelva	07.09.2020 12:30		7.55	6.41	0.36	1.07	3.4	< 1	6	32	< 2	130	1.77								
40358	FINEALT	Altaelva	07.09.2020 12:30																				7.32
40411	AAGEVEG	Veg?dselva	07.09.2020 13:00		6.57	2.45	0.63	1.53	5	1	5	40	< 2	220	0.715								
40411	AAGEVEG	Veg?dselva	07.09.2020 13:00																				1.49
40372	FINEPAS	Pasvikelva	07.09.2020 14:45		7.26	3.13	0.47		3.7	2	6	5	4	110	2.2								
40372	FINEPAS	Pasvikelva	07.09.2020 14:45																				2.8
40375	MROEDRI	Driva	07.09.2020 20:00		7.2	3.73	< 0.3	0.43	1	< 1	< 1	95	< 2	130	1.46								
40375	MROEDRI	Driva	07.09.2020 20:00																				3.9
40391	SFJENAU	Nausta	08.09.2020 10:40		6.05	1.05	0.54	1.46	4.2	4	8	37	< 2	170	0.431								
40391	SFJENAU	Nausta	08.09.2020 10:40																				0.431
62167	OSLEALN	Alna	16.09.2020 00:00																				
62167	OSLEALN	Alna	16.09.2020 00:00																				
40374	HOREVOS	Vosso	21.09.2020 11:40		6.3	1.01	0.4	0.49	1.9	1	4	55	< 2	110	0.397								
40374	HOREVOS	Vosso	21.09.2020 11:40																				0.602
62167	OSLEALN	Alna	23.09.2020 00:00																				
62167	OSLEALN	Alna	23.09.2020 00:00																				
62167	OSLEALN	Alna	30.09.2020 00:00																				
62167	OSLEALN	Alna	30.09.2020 00:00																				
40358	FINEALT	Altaelva	01.10.2020 00:00																				
40372	FINEPAS	Pasvikelva	01.10.2020 00:00																				
40373	FINETAN	Tanaelva	01.10.2020 00:00																				
40358	FINEALT	Altaelva	01.10.2020 00:00																				
40372	FINEPAS	Pasvikelva	01.10.2020 00:00																				
40373	FINETAN	Tanaelva	01.10.2020 00:00																				
40391	SFJENAU	Nausta	01.10.2020 11:00		6.12	1.07	1.4	2.7	2.5	4	9	45	3	94	0.468	0.054	0.127	< 0.003	0.29	0.91	0.12	0.085	
40391	SFJENAU	Nausta	01.10.2020 11:00																				0.438
40360	NOREVEF	Vefsna	05.10.2020 04:15		7.58	5.8	0.3	0.61	1.5	1	2	32	4	67	0.653	0.12	0.021	< 0.003	0.3	0.2	0.25	0.063	
40360	NOREVEF	Vefsna	05.10.2020 04:15																				7.76
40356	?STEGLO	Glomma	05.10.2020 04:45		7.3	5.02	2.8	3.61	2.9	5	10	360	21	440	1.26	0.14	0.133	0.0071	1.23	1.4	0.55	0.16	
40356	?STEGLO	Glomma	05.10.2020 04:45																				5.62
40361	ROGEORR	Orreelva	05.10.2020 07:10		7.55	17.8	6.9	9.27	7.7	19	66	430	55	1200	2.31	0.34	0.565	0.0087	3.4		1.43	0.21	
40361	ROGEORR	Orreelva	05.10.2020 07:10																				15.7
40353	TELESKI	Skienselva	05.10.2020 09:00		6.77	2.05	2.7	3.3	3.6	5	9	140	15	250	1.06	0.15	0.164	0.013	0.53	2.4	0.28	0.12	
40353	TELESKI	Skienselva	05.10.2020 09:00																				2.23
40360	NOREVEF	Vefsna	05.10.2020 09:15																				
40360	NOREVEF	Vefsna	05.10.2020 09:15																				
40387	ROGEVIK	Vikedalselva	05.10.2020 09:32		6.68	2.69	< 0.3	< 1	1.7	2	3	270	8	310	0.483	0.26	0.085	0.0069	0.4	1.2	0.28	0.053	
40387	ROGEVIK	Vikedalselva	05.10.2020 09:32																				1.35
40354	VAGEOTR	Otra	05.10.2020 09:50		5.97	1.67	1.3	2.37	4.8	3	7	59	18	250	0.786	0.19	0.505	0.024	0.56	4	0.41	0.14	
40354	VAGEOTR	Otra	05.10.2020 09:50																				0.85
40365	STRENID	Nidelva	05.10.2020 10:20		7.29	3.7	0.39	0.59	2.8	2	4	67	10	150	0.797	0.08	0.027	< 0.003	0.63	0.46	0.62	0.13	
40365	STRENID	Nidelva	05.10.2020 10:20																				4.07
40357	STREORK	Orkla	05.10.2020 10:30		7.63	8.39	0.34	0.38	2.8	2	4	200	10	270	1.51	0.11	0.009	0.041	3.36	8.3	0.71	0.13	
40357	STREORK	Orkla	05.10.2020 10:30																				11.7
40358	FINEALT	Altaelva	05.10.2020 10:50		7.58	6.47	0.39	0.87	3.5	2	4	37	6	130	1.87	0.1	0.006	< 0.003	0.46	0.16	0.25	0.19	
40358	FINEALT	Altaelva	05.10.2020 10:50																				7.57
69594	TROEM?2	M?selv	05.10.2020 11:20																				
69594	TROEM?2	M?selv	05.10.2020 11:20																				
40352	BUSEDRA	Drammenselva	05.10.2020 11:45		7.17	4.97	9.3	12.7	5.8	11	24	700	9	810	1.72	0.3	0.501	0.017	1.37	4.1	0.82	0.38	
69594	TROEM?2	M?selv	05.10.2020 11:45		7.67	8.03	0.65	0.95	1.3	2	3	33	5	68	1.12	0.048	0.076	< 0.003	0.66	0.62	0.37	0.12	
40352	BUSEDRA	Drammenselva	05.10.2020 11:45																				5.94
69594	TROEM?2	M?selv	05.10.2020 11:45																				10.8
40372	FINEPAS	Pasvikelva	05.10.2020 11:50		7.29	3.34	0.45	0.58	3.4	2	5	11	11	120	2.24	0.09	0.008	0.0048	0.98	0.47	4.74	0.13	
40372	FINEPAS	Pasvikelva	05.10.2020 11:50																				3.02
40373	FINETAN	Tanaelva	05.10.2020 13:00		7.58	4.9	0.4	0.55	3	2	4	12	4	90	3.04	0.045	0.025	< 0.003	0.49	0.83	0.36	0.26	
40411	AAGEVEG	Veg?dselva	05.10.2020 13:00		6.36	2.92	4.9	6.24	7	6	13	160	21	370	1.17	0.33	0.638	0.039	0.95	7.1	0.61	0.28	
40373	FINETAN	Tanaelva	05.10.2020 13:00																				4.5
40411	AAGEVEG	Veg?dselva	05.10.2020 13:00																				1.75
40355	VESENUM	Numedalsl?en	05.10.2020 14:20		6.53	2.83	28	58.2	9.5	44	68	330	10	600	2.47	0.57	1.77	0.062	1.83	11.8	1.09	0.76	
40355	VESENUM	Numedalsl?en	05.10.2020 14:20																				2.83
40375	MROEDRI	Driva	05.10.2020 19:00		7.17	3.6	< 0.3	0.52	0.92	2	2	80	8	110	1.43	0.03	0.01	< 0.003	0.47	0.31	0.15	0.1	
40375	MROEDRI	Driva	05.10.2020 19:00																				3.9
62167	OSLEALN	Alna	06.10.2020 10:50		7.92	27.9	15	32.2	6.6	96	130	680	84	1000	2.97	0.62	2.42	0.081	8.14	29.7	1.79	1.58	
62167	OSLEALN	Alna	06.10.2020 10:50																				24.7
40374	HOREVOS	Vosso	06.10.2020 11:40		6.6	1.1	0.34	0.53	1.3	2	3	66	8	100	0.366	0.064	0.046	0.0037	0.3	0.79	0.27	0.039	
40374	HOREVOS	Vosso	06.10.2020 11:40																				0.7
40383	ROGEBJE	Bjerkreimselva	07.10.2020 15:00		6.73	3.14	0.36	< 0.5	2.1	2	5	260	< 2	300	0.654	0.12	0.165	0.015	0.31	2.3	0.18	0.058	
40383	ROGEBJE	Bjerkreimselva	07.10.2020 15:00																				1.18
40372	FINEPAS	Pasvikelva	01.11.2020 11:00		7.06	4.05	1.4	3.36	3.5	3	12	12	< 2	160	2.21								
40372	FINEPAS	Pasvikelva	01.11.2020 11:00																				3.52
40354	VAGEOTR	Otra	02.11.2020 00:00		6.02	1.65	1.4	2.59	4.4	2	7	72	3	230	0.95								
40354	VAGEOTR	Otra	02.11.2020 00:00																				0.896
40356	?STEGLO	Glomma	02.11.2020 06:00		7.12	5.02	23	19.8	5.9	27	37	490	< 2	680	2.37								
40356	?STEGLO	Glomma	02.11.2020 06:00																				5.43
40353	TELESKI	Skienselva	02.11.2020 09:00		6.74	2.07	1.6	3.25	3.7	4	8	150	8	260	1.2								
40353	TELESKI	Skienselva	02.11.2020 09:00																				2.27
69594	TROEM?2	M?selv	02.11.2020 09:10		7.51	9.05	0.56	1.06	1.1	2	3	93	5	190	1.33								
69594	TROEM?2	M?selv	02.11.2020 09:10																				11.2
40411	AAGEVEG	Veg?dselva	02.11.2020 10:15		6.28	2.68	2.1	2.9	6.8	3	11	140	7	370	1.52								
40411	AAGEVEG	Veg?dselva	02.11.2020 10:15																				1.6
40375	MROEDRI	Driva	02.11.2020 10:30		7.08	4.86	0.89	1.6	1.1	3	4	180	< 2	220	2.16								
40375	MROEDRI	Driva	02.11.2020 10:30																				5.16
40360	NOREVEF	Vefsna	02.11.2020 10:50		7.37	5.19	0.35	1.39	1.6	1	2	41	< 2	93	0.731								
40360	NOREVEF	Vefsna	02.11.2020 10:50																				6.58
40361	ROGEORR	Orreelva	02.11.2020 10:55		7.71	17	6.5	9.89	7	22	79	500	< 2	1200	1.69								
40387	ROGEVIK	Vikedalselva	02.11.2020 10:55		6.16	2.03	0.72	2.98	2.1	2	8	160	< 2	250	0.388								
40361	ROGEORR	Orreelva	02.11.2020 10:55																				15.4
40387	ROGEVIK	Vikedalselva	02.11.2020 10:55																				0.745
40357	STREORK	Orkla	02.11.2020 11:00		7.47	7.01	0.33	0.54	3	< 1	3	210	< 2	300	1.63								
40357	STREORK	Orkla	02.11.2020 11:00																				9.44
40355	VESENUM	Numedalsl?en	02.11.2020 11:30		6.75	3.38	8.5	6.26	6.8	14	25	330	5	530	2.2								
40355	VESENUM	Numedalsl?en	02.11.2020 11:30																				3.09
40358	FINEALT	Altaelva	02.11.2020 11:35		7.5	6.98	0.37	1	2.8	1	4	55	< 2	160	1.98								
40358	FINEALT	Altaelva	02.11.2020 11:35																				8.02
40365	STRENID	Nidelva	02.11.2020 11:50		7.18	3.45	< 0.3	0.7	2.3	< 1	4	80	3	170	0.889								
40365	STRENID	Nidelva	02.11.2020 11:50																				3.99
40374	HOREVOS	Vosso	02.11.2020 12:40		6.38	1.2	< 0.3	< 0.5	1.5	< 1	4	92	6	140	0.491								
40374	HOREVOS	Vosso	02.11.2020 12:40																				0.783
40352	BUSEDRA	Drammenselva	02.11.2020 12:50		7.27	5.14	3.5	4.09	4.5	5	11	500	< 2	610	1.75								
40352	BUSEDRA	Drammenselva	02.11.2020 12:50																				5.87
40373	FINETAN	Tanaelva	02.11.2020 15:00		7.29	5.2	0.44	1.44	2.4	3	6	26	< 2	140	3.43								
40373	FINETAN	Tanaelva	02.11.2020 15:00																				4.52
62167	OSLEALN	Alna	10.11.2020 11:05		7.98	34.3	4.4	5.68	4.3	40	50	880	129	1100	3.5								
62167	OSLEALN	Alna	10.11.2020 11:05																				33.2
40383	ROGEBJE	Bjerkreimselva	10.11.2020 15:17		6.32	3.21	< 0.3	0.51	1.9	2	5	400	< 2	470	0.743								
40383	ROGEBJE	Bjerkreimselva	10.11.2020 15:17																				1.33
40391	SFJENAU	Nausta	16.11.2020 12:00		6.04	1.15	0.31	1.13	3.1	4	7	57	< 2	170	0.615								
40391	SFJENAU	Nausta	16.11.2020 12:00																				0.524
40391	SFJENAU	Nausta	02.12.2020 11:30		6.12	1.74	< 0.3	< 0.5	1.4	2	4	93	< 2	160	0.579								
40391	SFJENAU	Nausta	02.12.2020 11:30																				0.626
40372	FINEPAS	Pasvikelva	06.12.2020 11:00		7.18	3.32	< 0.3	< 0.5	3.4	2	4	34	11	140	2.69								
40372	FINEPAS	Pasvikelva	06.12.2020 11:00																				2.99
40356	?STEGLO	Glomma	07.12.2020 05:55		7.09	4.62	6.5	7.58	4.7	8	17	420	4	550	2.15								
40356	?STEGLO	Glomma	07.12.2020 05:55																				5.06
40353	TELESKI	Skienselva	07.12.2020 09:00		6.82	2.03	0.59	0.78	3.1	1	4	120	25	240	1.15								
40375	MROEDRI	Driva	07.12.2020 09:00		7.16	3.75	< 0.3	0.75	0.97	2	2	170	2	200	1.57								
40353	TELESKI	Skienselva	07.12.2020 09:00																				2.13
40375	MROEDRI	Driva	07.12.2020 09:00																				4.06
40387	ROGEVIK	Vikedalselva	07.12.2020 09:15		6.52	2.57	0.35	0.7	1.3	2	4	300	< 2	310	0.539								
40387	ROGEVIK	Vikedalselva	07.12.2020 09:15																				1.31
40360	NOREVEF	Vefsna	07.12.2020 10:30		7.72	7.64	< 0.3	< 0.4	1.4	1	1	70	2	130	0.897								
40361	ROGEORR	Orreelva	07.12.2020 10:30		7.69	16.4	3.2	4.48	6.9	35	64	940	31	1500	1.78								
40360	NOREVEF	Vefsna	07.12.2020 10:30																				10.1
40361	ROGEORR	Orreelva	07.12.2020 10:30																				14.7
69594	TROEM?2	M?selv	07.12.2020 10:45		7.55	7.54	0.62	2.1	1.1	2	3	63	11	150	1.27								
69594	TROEM?2	M?selv	07.12.2020 10:45																				9.63
40354	VAGEOTR	Otra	07.12.2020 11:05		6.06	1.55	0.58	1.27	3.7	2	3	110	10	230	0.927								
40358	FINEALT	Altaelva	07.12.2020 11:05		7.48	6.96	0.31	0.66	3	2	4	55	< 2	160	2.52								
40354	VAGEOTR	Otra	07.12.2020 11:05																				0.84
40358	FINEALT	Altaelva	07.12.2020 11:05																				7.9
40357	STREORK	Orkla	07.12.2020 11:30		7.58	6.69	< 0.3	0.61	1.9	1	3	160	7	270	1.53								
40365	STRENID	Nidelva	07.12.2020 11:30		7.19	4.68	< 0.3	0.51	2.4	2	3	98	< 2	170	0.957								
40357	STREORK	Orkla	07.12.2020 11:30																				9.1
40365	STRENID	Nidelva	07.12.2020 11:30																				4.29
62167	OSLEALN	Alna	07.12.2020 11:45		7.82	34.1	18	20.4	5	75	90	670	161	1100	4.03								
62167	OSLEALN	Alna	07.12.2020 11:45																				26.5
